"event_quantile","event_threshold_value","probability_cutoff","classification_draws_used","n_obs_total","n_obs_mean_per_fold","actual_positive_share","predicted_positive_share","tp_total","tn_total","fp_total","fn_total","tp_mean_per_fold","tn_mean_per_fold","fp_mean_per_fold","fn_mean_per_fold","accuracy_mean","accuracy_se","accuracy_rel_to_gaussian","accuracy_delta_to_gaussian","precision_mean","precision_se","precision_rel_to_gaussian","precision_delta_to_gaussian","recall_mean","recall_se","recall_rel_to_gaussian","recall_delta_to_gaussian","specificity_mean","specificity_se","specificity_rel_to_gaussian","specificity_delta_to_gaussian","f1_mean","f1_se","f1_rel_to_gaussian","f1_delta_to_gaussian","accuracy_direction","precision_direction","recall_direction","specificity_direction","f1_direction","count_direction","setting","method","knots","thresh","CMAQ","TS","ar2","is_baseline","is_proposed","mrts","setting_orig","source","is_ar2","is_mrts","is_prop","model_lane"
0.98,88.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",12,"skew-t",10,50,"yes","no","",TRUE,FALSE,NA,12,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.99,94.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",12,"skew-t",10,50,"yes","no","",TRUE,FALSE,NA,12,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.995,100.52,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",12,"skew-t",10,50,"yes","no","",TRUE,FALSE,NA,12,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.9,73.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",13,"t",10,75,"yes","no","",TRUE,FALSE,NA,13,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.95,79.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",13,"t",10,75,"yes","no","",TRUE,FALSE,NA,13,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.98,88.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",13,"t",10,75,"yes","no","",TRUE,FALSE,NA,13,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.99,94.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",13,"t",10,75,"yes","no","",TRUE,FALSE,NA,13,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.995,100.52,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",13,"t",10,75,"yes","no","",TRUE,FALSE,NA,13,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.9,73.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",14,"skew-t",10,85,"yes","no","",FALSE,FALSE,NA,14,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.95,79.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",14,"skew-t",10,85,"yes","no","",FALSE,FALSE,NA,14,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.98,88.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",14,"skew-t",10,85,"yes","no","",FALSE,FALSE,NA,14,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.99,94.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",14,"skew-t",10,85,"yes","no","",FALSE,FALSE,NA,14,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.995,100.52,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",14,"skew-t",10,85,"yes","no","",FALSE,FALSE,NA,14,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.9,73.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",15,"skew-t",15,0,"yes","no","",TRUE,FALSE,NA,15,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.95,79.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",15,"skew-t",15,0,"yes","no","",TRUE,FALSE,NA,15,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.98,88.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",15,"skew-t",15,0,"yes","no","",TRUE,FALSE,NA,15,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.99,94.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",15,"skew-t",15,0,"yes","no","",TRUE,FALSE,NA,15,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.995,100.52,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",15,"skew-t",15,0,"yes","no","",TRUE,FALSE,NA,15,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.9,73.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",16,"skew-t",15,50,"yes","no","",TRUE,FALSE,NA,16,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.95,79.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",16,"skew-t",15,50,"yes","no","",TRUE,FALSE,NA,16,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.98,88.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",16,"skew-t",15,50,"yes","no","",TRUE,FALSE,NA,16,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.99,94.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",16,"skew-t",15,50,"yes","no","",TRUE,FALSE,NA,16,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.995,100.52,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",16,"skew-t",15,50,"yes","no","",TRUE,FALSE,NA,16,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.9,73.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",17,"t",15,75,"yes","no","",TRUE,FALSE,NA,17,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.95,79.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",17,"t",15,75,"yes","no","",TRUE,FALSE,NA,17,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.98,88.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",17,"t",15,75,"yes","no","",TRUE,FALSE,NA,17,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.99,94.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",17,"t",15,75,"yes","no","",TRUE,FALSE,NA,17,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.995,100.52,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",17,"t",15,75,"yes","no","",TRUE,FALSE,NA,17,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
0.9,73.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",18,"skew-t",15,85,"yes","no","",FALSE,FALSE,NA,18,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.95,79.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",18,"skew-t",15,85,"yes","no","",FALSE,FALSE,NA,18,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.98,88.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",18,"skew-t",15,85,"yes","no","",FALSE,FALSE,NA,18,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.99,94.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",18,"skew-t",15,85,"yes","no","",FALSE,FALSE,NA,18,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.995,100.52,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",18,"skew-t",15,85,"yes","no","",FALSE,FALSE,NA,18,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.9,73.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",19,"t",1,75,"yes","no","",FALSE,FALSE,NA,19,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.95,79.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",19,"t",1,75,"yes","no","",FALSE,FALSE,NA,19,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.98,88.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",19,"t",1,75,"yes","no","",FALSE,FALSE,NA,19,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.99,94.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",19,"t",1,75,"yes","no","",FALSE,FALSE,NA,19,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.995,100.52,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",19,"t",1,75,"yes","no","",FALSE,FALSE,NA,19,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.9,73.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",20,"t",1,85,"yes","no","",FALSE,FALSE,NA,20,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.95,79.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",20,"t",1,85,"yes","no","",FALSE,FALSE,NA,20,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.98,88.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",20,"t",1,85,"yes","no","",FALSE,FALSE,NA,20,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.99,94.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",20,"t",1,85,"yes","no","",FALSE,FALSE,NA,20,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.995,100.52,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",20,"t",1,85,"yes","no","",FALSE,FALSE,NA,20,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.9,73.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",21,"t",5,75,"yes","no","",FALSE,FALSE,NA,21,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.95,79.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",21,"t",5,75,"yes","no","",FALSE,FALSE,NA,21,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.98,88.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",21,"t",5,75,"yes","no","",FALSE,FALSE,NA,21,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.99,94.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",21,"t",5,75,"yes","no","",FALSE,FALSE,NA,21,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.995,100.52,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",21,"t",5,75,"yes","no","",FALSE,FALSE,NA,21,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.9,73.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",22,"t",5,85,"yes","no","",FALSE,FALSE,NA,22,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.95,79.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",22,"t",5,85,"yes","no","",FALSE,FALSE,NA,22,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.98,88.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",22,"t",5,85,"yes","no","",FALSE,FALSE,NA,22,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.99,94.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",22,"t",5,85,"yes","no","",FALSE,FALSE,NA,22,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.995,100.52,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",22,"t",5,85,"yes","no","",FALSE,FALSE,NA,22,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.9,73.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",23,"t",10,75,"yes","no","",FALSE,FALSE,NA,23,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.95,79.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",23,"t",10,75,"yes","no","",FALSE,FALSE,NA,23,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.98,88.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",23,"t",10,75,"yes","no","",FALSE,FALSE,NA,23,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.99,94.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",23,"t",10,75,"yes","no","",FALSE,FALSE,NA,23,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.995,100.52,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",23,"t",10,75,"yes","no","",FALSE,FALSE,NA,23,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.9,73.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",24,"t",10,85,"yes","no","",FALSE,FALSE,NA,24,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
0.95,79.75,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",24,"t",10,85,"yes","no","",FALSE,FALSE,NA,24,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
